#OS_ID, MET, file, BGO_0_N, BGO_1_N, NAI_N, Date, UTC, Width_ms, P2, Lon, Lat, Alt, LST, TRIG_ID
oTGF131015889, 403564805.685500, glg_tte_b0_131015842_v00, 19, 22, 97, 2013-10-15, 21:20:02.68550, 0.200000, 2.68E-203, 280.7731, +10.3320, 547.74, 0.679, NULL
oTGF131016192, 403591030.730549, glg_tte_b0_131016137_v00, 5, 7, 11, 2013-10-16, 04:37:07.73054, 0.070700, 1.86E-24, 17.1224, +2.7918, 539.38, 0.250, NULL
oTGF131016621, 403628078.285035, glg_tte_b0_131016610_v00, 5, 4, 32, 2013-10-16, 14:54:35.28503, 0.283000, 7.02E-36, 31.8705, +0.8575, 546.70, 0.720, NULL
oTGF131016886, 403650925.965050, glg_tte_b0_131016812_v00, 10, 12, 48, 2013-10-16, 21:15:22.96505, 0.200000, 1.57E-85, 292.8624, +1.7093, 547.29, 0.709, NULL
oTGF131017410, 403696211.154100, glg_tte_b0_bn131017410_v00, 25, 24, 111, 2013-10-17, 09:50:08.15410, 0.200000, 3.74E-244, 72.7317, +13.9457, 550.23, 0.622, tTGF131017410
oTGF131017416a, 403696747.159763, glg_tte_b0_131017341_v00, 9, 9, 32, 2013-10-17, 09:59:04.15976, 0.141000, 9.45E-62, 101.4380, -0.0260, 547.73, 0.708, NULL
oTGF131017520, 403705763.858725, glg_tte_b0_131017469_v00, 5, 8, 29, 2013-10-17, 12:29:20.85872, 0.100000, 1.58E-53, 268.3809, +11.6968, 539.82, 0.276, NULL
oTGF131018514, 403791640.777725, glg_tte_b0_131018500_v00, 9, 6, 30, 2013-10-18, 12:20:37.77772, 0.100000, 2.90E-58, 267.7089, +13.6639, 538.81, 0.268, NULL
oTGF131018638, 403802311.434000, glg_tte_b0_131018578_v00, 14, 7, 80, 2013-10-18, 15:18:28.43400, 0.100000, 7.54E-169, 177.9273, -6.7342, 534.86, 0.142, NULL
oTGF131018778, 403814445.838175, glg_tte_b0_131018728_v00, 4, 9, 44, 2013-10-18, 18:40:42.83817, 0.100000, 1.81E-82, 166.2305, +11.8729, 537.41, 0.250, NULL
oTGF131019439, 403871575.287637, glg_tte_b0_131019398_v00, 7, 5, 19, 2013-10-19, 10:32:52.28763, 0.141000, 3.28E-32, 279.0939, +10.1774, 535.95, 0.225, NULL
oTGF131019440, 403871607.834400, glg_tte_b0_bn131019440_v00, 16, 20, 67, 2013-10-19, 10:33:24.83439, 0.141000, 4.00E-151, 280.8697, +11.0011, 536.21, 0.231, tTGF131019440
oTGF131020596, 403971502.854350, glg_tte_b0_131020542_v00, 4, 9, 10, 2013-10-20, 14:18:19.85435, 0.200000, 1.70E-21, 24.0209, -5.7616, 551.33, 0.673, NULL
oTGF131021590, 404057415.477950, glg_tte_b0_131021543_v00, 6, 11, 43, 2013-10-21, 14:10:12.47795, 0.100000, 1.70E-86, 25.1459, -8.8664, 552.35, 0.671, NULL
oTGF131021785, 404074219.016071, glg_tte_b0_131021751_v00, 4, 8, 29, 2013-10-21, 18:50:16.01607, 0.141000, 2.25E-48, 293.3707, +0.6832, 551.57, 0.611, NULL
oTGF131023178, 404194582.185806, glg_tte_b0_131023172_v00, 4, 5, 34, 2013-10-23, 04:16:19.18580, 0.070700, 2.17E-60, 155.3322, -6.1238, 552.58, 0.620, NULL
oTGF131024341, 404295053.776345, glg_tte_b0_131024248_v00, 9, 10, 29, 2013-10-24, 08:10:50.77634, 0.070700, 4.94E-71, 289.9501, +15.5076, 532.16, 0.157, NULL
oTGF131024412, 404301165.832357, glg_tte_b0_131024369_v00, 4, 4, 20, 2013-10-24, 09:52:42.83235, 0.283000, 6.50E-19, 289.0559, +22.7295, 534.20, 0.226, NULL
oTGF131024758, 404331122.057550, glg_tte_b0_bn131024758_v00, 8, 12, 121, 2013-10-24, 18:11:59.05755, 0.200000, 4.38E-207, 252.2354, +13.2163, 545.52, 0.470, tTGF131024758
oTGF131025795, 404420703.133312, glg_tte_b0_131025751_v00, 13, 7, 60, 2013-10-25, 19:05:00.13331, 0.141000, 2.95E-108, 104.1448, +11.1347, 532.08, 0.096, NULL
oTGF131026418, 404474527.797000, glg_tte_b0_131026397_v00, 8, 6, 17, 2013-10-26, 10:02:04.79700, 0.400000, 4.36E-21, 25.9690, +2.4104, 547.27, 0.501, NULL
oTGF131027318, 404552274.109800, glg_tte_b0_131027248_v00, 11, 13, 40, 2013-10-27, 07:37:51.10980, 0.200000, 2.09E-73, 265.3196, +11.6269, 533.26, 0.066, NULL
oTGF131029130, 404708796.188250, glg_tte_b0_131029102_v00, 7, 7, 24, 2013-10-29, 03:06:33.18825, 0.200000, 3.06E-36, 95.4458, +8.6590, 539.50, 0.406, NULL
oTGF131029236, 404718012.769550, glg_tte_b0_131029213_v00, 4, 5, 22, 2013-10-29, 05:40:09.76955, 0.200000, 3.69E-27, 272.3020, +8.3232, 536.93, 0.004, NULL
oTGF131029837, 404769893.551400, glg_tte_b0_131029787_v00, 8, 9, 20, 2013-10-29, 20:04:50.55140, 0.400000, 3.13E-20, 75.8261, +17.8765, 534.42, 0.059, NULL
oTGF131030234, 404804224.496070, glg_tte_b0_131030218_v00, 13, 12, 72, 2013-10-30, 05:37:01.49607, 0.141000, 5.03E-138, 290.5708, +18.1528, 535.00, 0.053, NULL
oTGF131030235, 404804323.026600, glg_tte_b0_131030218_v00, 6, 5, 20, 2013-10-30, 05:38:40.02660, 0.200000, 4.33E-27, 296.4257, +20.0259, 534.41, 0.070, NULL
oTGF131030236, 404804404.038900, glg_tte_b0_131030218_v00, 9, 9, 53, 2013-10-30, 05:40:01.03890, 0.100000, 3.02E-103, 301.3460, +21.3979, 534.01, 0.085, NULL
oTGF131031044, 404874193.076278, glg_tte_b0_131030929_v00, 7, 7, 24, 2013-10-31, 01:03:10.07627, 0.141000, 5.78E-41, 82.8850, +19.4029, 532.98, 0.285, NULL
oTGF131031370, 404902402.737074, glg_tte_b0_131031366_v00, 4, 7, 23, 2013-10-31, 08:53:19.73707, 0.141000, 3.01E-35, 296.9681, +24.7065, 532.35, 0.207, NULL
oTGF131031616, 404923631.761200, glg_tte_b0_131031612_v00, 11, 10, 58, 2013-10-31, 14:47:08.76120, 0.100000, 1.06E-121, 100.8425, +0.6739, 544.77, 0.908, NULL
oTGF131031840, 404943004.842050, glg_tte_b0_131031785_v00, 10, 8, 62, 2013-10-31, 20:10:01.84205, 0.100000, 1.46E-114, 161.0994, +15.7580, 532.96, 0.299, NULL
oTGF131101610, 405009542.874972, glg_tte_b0_131101497_v00, 15, 12, 42, 2013-11-01, 14:38:59.87497, 0.141000, 2.46E-92, 101.9260, +3.9065, 544.98, 0.905, NULL
oTGF131101755, 405022061.930350, glg_tte_b0_131101665_v00, 9, 14, 39, 2013-11-01, 18:07:38.93035, 0.141000, 2.32E-73, 116.2270, +25.0068, 535.09, 0.090, NULL
oTGF131102535a, 405089408.221784, glg_tte_b0_bn131102535_v00, 17, 25, 50, 2013-11-02, 12:50:05.22178, 0.283000, 6.47E-113, 110.2294, -1.7292, 548.96, 0.852, tTGF131102535
oTGF131102535b, 405089447.527566, glg_tte_b0_131102469_v00, 21, 16, 81, 2013-11-02, 12:50:44.52756, 0.283000, 5.94E-152, 112.2909, -0.6584, 548.49, 0.859, NULL
oTGF131102562, 405091748.956928, glg_tte_b0_bn131102562_v00, 20, 20, 97, 2013-11-02, 13:29:05.95692, 0.141000, 5.04E-218, 250.2379, +14.9178, 531.75, 0.268, tTGF131102562
oTGF131102608, 405095728.236842, glg_tte_b0_bn131102608_v00, 16, 16, 101, 2013-11-02, 14:35:25.23684, 0.141000, 3.43E-210, 118.0386, +13.9601, 542.32, 0.947, tTGF131102608
oTGF131103204a, 405147227.901996, glg_tte_b0_131103195_v00, 11, 8, 35, 2013-11-03, 04:53:44.90199, 0.632000, 2.01E-32, 260.3261, +14.5321, 543.36, 0.939, NULL
oTGF131103204b, 405147244.974800, glg_tte_b0_131103195_v00, 13, 12, 29, 2013-11-03, 04:54:01.97480, 0.200000, 3.49E-59, 261.2891, +14.9223, 543.20, 0.941, NULL
oTGF131103273, 405153193.432337, glg_tte_b0_bn131103273_v00, 24, 18, 96, 2013-11-03, 06:33:10.43233, 0.283000, 6.02E-175, 250.2452, +19.6465, 541.11, 0.980, tTGF131103273
oTGF131103274, 405153258.701968, glg_tte_b0_131103230_v00, 10, 12, 44, 2013-11-03, 06:34:15.70196, 0.632000, 5.25E-43, 254.1752, +20.7911, 540.52, 0.991, NULL
oTGF131103527, 405175177.563700, glg_tte_b0_131103466_v00, 16, 11, 73, 2013-11-03, 12:39:34.56370, 0.400000, 5.41E-107, 103.9000, -2.3296, 550.37, 0.828, NULL
oTGF131104383, 405249109.712365, glg_tte_b0_131104330_v00, 8, 11, 29, 2013-11-04, 09:11:46.71236, 0.283000, 3.39E-45, 124.8907, -13.1877, 554.27, 0.741, NULL
oTGF131104413, 405251715.610915, glg_tte_b0_131104330_v00, 14, 6, 46, 2013-11-04, 09:55:12.61091, 0.141000, 7.09E-85, 278.2198, +18.6985, 532.33, 0.198, NULL
oTGF131105019, 405304016.394202, glg_tte_b0_131105014_v00, 9, 4, 18, 2013-11-05, 00:26:53.39420, 0.283000, 1.48E-24, 104.3571, -1.9234, 533.67, 0.320, NULL
oTGF131105519, 405347270.309175, glg_tte_b0_131105407_v00, 11, 12, 62, 2013-11-05, 12:27:47.30917, 0.100000, 3.54E-134, 120.6572, +11.2362, 548.07, 0.866, NULL
oTGF131106396, 405423038.154839, glg_tte_b0_131106326_v00, 5, 5, 12, 2013-11-06, 09:30:35.15483, 0.070700, 5.55E-27, 251.9744, +22.9390, 536.62, 0.108, NULL
oTGF131107178, 405490585.941600, glg_tte_b0_131107101_v00, 4, 5, 14, 2013-11-07, 04:16:22.94160, 0.100000, 1.16E-24, 250.8154, +18.6397, 548.14, 0.886, NULL
oTGF131107184, 405491111.637900, glg_tte_b0_131107101_v00, 7, 10, 28, 2013-11-07, 04:25:08.63790, 0.200000, 1.79E-43, 283.5951, +25.2881, 544.07, 0.983, NULL
oTGF131107432, 405512498.093700, glg_tte_b0_131107361_v00, 19, 26, 92, 2013-11-07, 10:21:35.09370, 0.200000, 3.26E-204, 101.0934, -5.6297, 551.83, 0.724, NULL
oTGF131108034, 405564571.843900, glg_tte_b0_bn131108034_v00, 37, 33, 141, 2013-11-08, 00:49:28.84390, 0.400000, 8.99E-276, 273.7175, +10.3855, 550.46, 0.806, tTGF131108034
oTGF131108106, 405570754.783750, glg_tte_b0_131108079_v00, 10, 9, 65, 2013-11-08, 02:32:31.78375, 0.100000, 9.08E-125, 275.8292, +20.4285, 548.78, 0.883, NULL
oTGF131108388, 405595113.717350, glg_tte_b0_131108291_v00, 9, 9, 32, 2013-11-08, 09:18:30.71735, 0.100000, 3.84E-68, 270.9194, +13.6394, 535.05, 0.152, NULL
oTGF131108622, 405615380.643775, glg_tte_b0_131108622_v00, 5, 5, 8, 2013-11-08, 14:56:17.64377, 0.050000, 5.10E-20, 19.4080, -7.3552, 550.79, 0.688, NULL
oTGF131108624a, 405615487.853000, glg_tte_b0_bn131108624_v00, 22, 20, 82, 2013-11-08, 14:58:04.85300, 0.200000, 4.84E-149, 25.0934, -4.5096, 550.83, 0.705, tTGF131108624
oTGF131108624b, 405615517.538600, glg_tte_b0_bn131108624_v00, 17, 17, 50, 2013-11-08, 14:58:34.53860, 0.200000, 3.08E-88, 26.6578, -3.7112, 550.84, 0.709, NULL
oTGF131108960, 405644534.726303, glg_tte_b0_131108899_v00, 9, 8, 28, 2013-11-08, 23:02:11.72630, 0.283000, 1.79E-39, 287.1008, +7.6233, 550.64, 0.769, NULL
oTGF131109618, 405701385.720260, glg_tte_b0_131109558_v00, 9, 8, 48, 2013-11-09, 14:49:42.72026, 0.141000, 2.11E-73, 25.6102, -1.5854, 549.86, 0.700, NULL
oTGF131110025, 405736521.122150, glg_tte_b0_131110016_v00, 15, 17, 51, 2013-11-10, 00:35:18.12215, 0.200000, 3.76E-101, 284.2560, +18.7135, 550.57, 0.825, NULL
oTGF131110541, 405781138.775144, glg_tte_b0_131110500_v00, 6, 6, 22, 2013-11-10, 12:58:55.77514, 0.141000, 2.91E-30, 27.9310, -9.9780, 547.75, 0.630, NULL
oTGF131110912, 405813219.763500, glg_tte_b0_bn131110912_v00, 34, 38, 105, 2013-11-10, 21:53:36.76350, 1.000000, 9.73E-161, 107.0590, -6.7010, 535.01, 0.221, tTGF131110912
oTGF131111179, 405836285.341175, glg_tte_b0_131111075_v00, 8, 12, 34, 2013-11-11, 04:18:02.34117, 0.100000, 2.89E-75, 19.8749, -11.5365, 535.63, 0.246, NULL
oTGF131111871, 405896023.264022, glg_tte_b0_bn131111871_v00, 12, 12, 22, 2013-11-11, 20:53:40.26402, 0.283000, 2.74E-43, 287.4560, +3.3629, 547.52, 0.680, tTGF131111871
oTGF131112529, 405952908.170000, glg_tte_b0_131112504_v00, 16, 18, 50, 2013-11-12, 12:41:45.17000, 0.400000, 1.12E-65, 27.8083, -4.9823, 544.84, 0.617, NULL
oTGF131112597, 405958799.812123, glg_tte_b0_131112504_v00, 15, 12, 27, 2013-11-12, 14:19:56.81212, 0.283000, 8.39E-41, 12.5425, -0.3149, 545.58, 0.643, NULL
oTGF131112827, 405978627.644300, glg_tte_b0_131112776_v00, 6, 9, 35, 2013-11-12, 19:50:24.64430, 0.400000, 9.28E-40, 97.1738, +5.5254, 539.99, 0.108, NULL
oTGF131112832, 405979101.653500, glg_tte_b0_131112776_v00, 14, 13, 57, 2013-11-12, 19:58:18.65350, 0.400000, 1.29E-81, 122.2353, -7.2824, 537.35, 0.183, NULL
oTGF131112999, 405993474.976050, glg_tte_b0_131112986_v00, 5, 11, 24, 2013-11-12, 23:57:51.97605, 0.200000, 1.06E-40, 245.5402, +9.2921, 547.22, 0.692, NULL
oTGF131113003, 405993865.713475, glg_tte_b0_131112986_v00, 9, 10, 18, 2013-11-13, 00:04:22.71347, 0.100000, 5.93E-47, 267.4561, +18.2806, 549.74, 0.757, NULL
oTGF131113288, 406018454.176881, glg_tte_b0_131113215_v00, 17, 11, 78, 2013-11-13, 06:54:11.17688, 0.141000, 2.05E-160, 275.5577, +10.9215, 542.69, 0.064, NULL
oTGF131113396, 406027857.893500, glg_tte_b0_131113327_v00, 10, 10, 44, 2013-11-13, 09:30:54.89350, 1.000000, 2.88E-31, 103.1306, +10.9912, 547.01, 0.694, NULL
oTGF131113523a, 406038780.770633, glg_tte_b0_131113476_v00, 23, 21, 43, 2013-11-13, 12:32:57.77063, 0.283000, 1.28E-83, 27.0625, -2.7211, 543.39, 0.609, NULL
oTGF131113523b, 406038793.058250, glg_tte_b0_131113476_v00, 13, 19, 52, 2013-11-13, 12:33:10.05825, 0.200000, 7.49E-90, 27.7095, -2.3878, 543.46, 0.611, NULL
oTGF131113759, 406059154.118350, glg_tte_b0_131113686_v00, 18, 23, 83, 2013-11-13, 18:12:31.11835, 0.200000, 5.74E-173, 140.4812, -6.8267, 538.88, 0.160, NULL
oTGF131114455, 406119333.295850, glg_tte_b0_131114393_v00, 13, 20, 75, 2013-11-14, 10:55:30.29585, 0.141000, 4.16E-151, 71.8633, +10.1860, 545.11, 0.666, NULL
oTGF131114749, 406144699.092650, glg_tte_b0_131114690_v00, 4, 4, 20, 2013-11-14, 17:58:16.09265, 0.200000, 3.32E-24, 122.4294, -0.2552, 541.98, 0.100, NULL
oTGF131114919, 406159422.357000, glg_tte_b0_131114874_v00, 13, 15, 25, 2013-11-14, 22:03:39.35700, 1.000000, 5.31E-27, 264.4419, +11.5530, 544.86, 0.665, NULL
oTGF131116269, 406276058.409275, glg_tte_b0_131116165_v00, 7, 5, 31, 2013-11-16, 06:27:35.40927, 0.100000, 4.01E-57, 272.9130, +4.6830, 545.97, 0.038, NULL
oTGF131116737, 406316456.701895, glg_tte_b0_131116609_v00, 13, 6, 37, 2013-11-16, 17:40:53.70189, 0.141000, 7.39E-72, 121.6678, -5.1754, 544.64, 0.085, NULL
oTGF131118688, 406485077.410650, glg_tte_b0_131118630_v00, 6, 5, 20, 2013-11-18, 16:31:14.41065, 0.100000, 1.01E-36, 298.6818, +2.7064, 535.33, 0.528, NULL
oTGF131118723, 406488105.549000, glg_tte_b0_131118694_v00, 7, 7, 14, 2013-11-18, 17:21:42.54900, 0.200000, 2.89E-26, 115.3135, -7.1596, 547.79, 0.054, NULL
oTGF131118728, 406488503.971522, glg_tte_b0_131118694_v00, 5, 5, 21, 2013-11-18, 17:28:20.97152, 0.141000, 7.00E-32, 137.3195, -16.7635, 546.39, 0.120, NULL
oTGF131119888, 406588733.787050, glg_tte_b0_131119852_v00, 7, 5, 24, 2013-11-19, 21:18:50.78705, 0.200000, 3.15E-33, 260.0538, +19.7059, 539.54, 0.621, NULL
oTGF131120060, 406603613.742150, glg_tte_b0_131119979_v00, 5, 9, 26, 2013-11-20, 01:26:50.74215, 0.200000, 1.68E-37, 55.7311, -25.6195, 544.83, 0.225, NULL
oTGF131121899, 406762453.564949, glg_tte_b0_131121886_v00, 6, 4, 12, 2013-11-21, 21:34:10.56494, 0.141000, 1.84E-22, 17.9563, -2.6885, 551.40, 0.958, NULL
oTGF131121989, 406770257.715619, glg_tte_b0_bn131121989_v00, 30, 31, 135, 2013-11-21, 23:44:14.71561, 0.283000, 2.09E-285, 119.3366, -17.0891, 538.23, 0.330, tTGF131121989
oTGF131123817, 406928214.265154, glg_tte_b0_131123754_v00, 12, 8, 22, 2013-11-23, 19:36:51.26515, 0.283000, 6.56E-40, 27.2259, -0.2163, 550.86, 0.902, NULL
oTGF131125465, 407070584.925000, glg_tte_b0_131125339_v00, 8, 7, 16, 2013-11-25, 11:09:41.92500, 0.400000, 5.07E-19, 106.0681, +15.3173, 543.58, 0.769, NULL
oTGF131126533, 407162822.017551, glg_tte_b0_131126532_v00, 8, 4, 14, 2013-11-26, 12:46:59.01755, 0.141000, 3.72E-27, 115.9153, -3.7082, 549.57, 0.863, NULL
oTGF131128091, 407297444.651950, glg_tte_b0_131128046_v00, 6, 10, 22, 2013-11-28, 02:10:41.65195, 0.200000, 1.45E-34, 95.6086, +9.5481, 533.82, 0.365, NULL
oTGF131128100, 407298208.494514, glg_tte_b0_131128046_v00, 9, 13, 32, 2013-11-28, 02:23:25.49451, 0.632000, 1.32E-31, 140.6885, +24.1706, 531.83, 0.499, NULL
oTGF131128714, 407351323.770600, glg_tte_b0_bn131128714_v00, 23, 23, 126, 2013-11-28, 17:08:40.77060, 0.200000, 5.62E-269, 20.7837, +2.4221, 543.35, 0.780, tTGF131128714
oTGF131129280, 407400191.039250, glg_tte_b0_131129232_v00, 12, 9, 28, 2013-11-29, 06:43:08.03925, 0.100000, 5.41E-55, 6.9453, +4.3662, 537.74, 0.307, NULL
oTGF131129517, 407420701.177778, glg_tte_b0_131129496_v00, 22, 17, 47, 2013-11-29, 12:24:58.17777, 0.283000, 1.09E-96, 129.1341, -16.7292, 552.59, 0.884, NULL
oTGF131130699, 407522824.464500, glg_tte_b0_131130697_v00, 9, 5, 23, 2013-11-30, 16:47:01.46450, 0.400000, 7.55E-27, 6.8517, +4.3109, 538.72, 0.726, NULL
oTGF131130701, 407522931.259825, glg_tte_b0_131130697_v00, 12, 11, 43, 2013-11-30, 16:48:48.25982, 0.100000, 2.25E-98, 12.4807, +1.4040, 540.11, 0.743, NULL
oTGF131130703, 407523116.958650, glg_tte_b0_131130697_v00, 21, 23, 63, 2013-11-30, 16:51:53.95865, 0.200000, 1.49E-148, 22.2449, -3.6659, 542.80, 0.772, NULL
oTGF131201441, 407586885.147300, glg_tte_b0_131201409_v00, 4, 10, 25, 2013-12-01, 10:34:42.14730, 0.200000, 2.86E-36, 163.1569, -22.6546, 554.34, 0.902, NULL
oTGF131201695, 407608836.401926, glg_tte_b0_131201693_v00, 6, 9, 33, 2013-12-01, 16:40:33.40192, 0.632000, 7.67E-29, 13.6662, -1.8844, 539.97, 0.740, NULL
oTGF131202122, 407645740.733197, glg_tte_b0_131202084_v00, 7, 8, 22, 2013-12-02, 02:55:37.73319, 0.141000, 1.89E-32, 20.9126, -5.6150, 547.98, 0.187, NULL
oTGF131202423, 407671787.337146, glg_tte_b0_131202412_v00, 11, 9, 55, 2013-12-02, 10:09:44.33714, 0.632000, 1.93E-55, 108.1194, -3.0295, 539.16, 0.731, NULL
oTGF131203678, 407780208.680300, glg_tte_b0_131203604_v00, 7, 9, 17, 2013-12-03, 16:16:45.68030, 0.400000, 9.78E-24, 353.0107, +3.5213, 534.30, 0.666, NULL
oTGF131203777, 407788718.920800, glg_tte_b0_bn131203777_v00, 15, 17, 132, 2013-12-03, 18:38:35.92080, 0.200000, 2.83E-257, 132.6041, -5.5023, 550.08, 0.152, tTGF131203777
oTGF131204700, 407868462.094600, glg_tte_b0_131204660_v00, 8, 5, 16, 2013-12-04, 16:47:39.09460, 0.400000, 2.02E-19, 134.4201, -13.6812, 553.93, 0.080, NULL
oTGF131204703, 407868744.411470, glg_tte_b0_131204660_v00, 14, 13, 29, 2013-12-04, 16:52:21.41147, 0.141000, 1.35E-75, 149.7269, -6.5586, 551.40, 0.126, NULL
oTGF131205795, 407963125.020359, glg_tte_b0_bn131205795_v00, 15, 17, 56, 2013-12-05, 19:05:22.02035, 0.283000, 6.94E-102, 289.2419, +5.9921, 531.77, 0.605, tTGF131205795
oTGF131206327, 408009092.171900, glg_tte_b0_131206243_v00, 11, 9, 51, 2013-12-06, 07:51:29.17190, 0.200000, 1.11E-84, 105.8942, +0.1261, 532.71, 0.628, NULL
oTGF131206883, 408057129.900950, glg_tte_b0_131206764_v00, 16, 13, 63, 2013-12-06, 21:12:06.90095, 0.100000, 1.68E-136, 48.0084, -14.9930, 553.77, 0.023, NULL
oTGF131207589, 408118133.661300, glg_tte_b0_bn131207589_v00, 23, 27, 121, 2013-12-07, 14:08:50.66130, 0.200000, 3.30E-264, 23.6969, -10.1045, 535.44, 0.661, tTGF131207589
oTGF131207881, 408143315.946500, glg_tte_b0_131207850_v00, 19, 8, 40, 2013-12-07, 21:08:32.94650, 0.400000, 1.49E-54, 64.7372, -4.8544, 551.76, 0.067, NULL
oTGF131207943, 408148656.514929, glg_tte_b0_131207850_v00, 7, 6, 34, 2013-12-07, 22:37:33.51492, 0.141000, 1.09E-45, 19.9159, -14.4385, 552.74, 0.004, NULL
oTGF131209177, 408255304.447100, glg_tte_b0_131209104_v00, 14, 18, 38, 2013-12-09, 04:15:01.44710, 0.400000, 4.97E-61, 154.9812, -7.9326, 533.58, 0.613, NULL
oTGF131209314a, 408267097.025466, glg_tte_b0_131209306_v00, 7, 13, 16, 2013-12-09, 07:31:34.02546, 0.632000, 3.08E-20, 125.9708, -16.5431, 536.81, 0.669, NULL
oTGF131209314b, 408267100.517582, glg_tte_b0_131209306_v00, 10, 13, 43, 2013-12-09, 07:31:37.51758, 0.632000, 1.38E-44, 126.1719, -16.6185, 536.85, 0.669, NULL
oTGF131209424, 408276638.073400, glg_tte_b0_131209379_v00, 13, 12, 47, 2013-12-09, 10:10:35.07340, 0.100000, 5.85E-108, 329.8057, +25.2573, 542.18, 0.345, NULL
oTGF131209794, 408308567.273960, glg_tte_b0_bn131209794_v00, 17, 19, 77, 2013-12-09, 19:02:44.27396, 0.141000, 1.16E-162, 45.8466, -19.0638, 549.82, 0.926, tTGF131209794
oTGF131210172, 408341300.518575, glg_tte_b0_bn131210172_v00, 15, 14, 58, 2013-12-10, 04:08:17.51857, 0.100000, 2.66E-132, 161.4728, -13.2920, 534.94, 0.626, tTGF131210172
oTGF131210525, 408371744.493920, glg_tte_b0_131210478_v00, 12, 7, 23, 2013-12-10, 12:35:41.49392, 0.141000, 1.63E-51, 153.5328, -13.2168, 549.12, 0.956, NULL
oTGF131210572, 408375866.896686, glg_tte_b0_131210554_v00, 7, 7, 10, 2013-12-10, 13:44:23.89668, 0.141000, 3.12E-25, 29.9402, -18.8192, 537.28, 0.661, NULL
oTGF131210594, 408377730.364693, glg_tte_b0_131210554_v00, 14, 12, 54, 2013-12-10, 14:15:27.36469, 0.141000, 2.25E-115, 143.6492, -6.4326, 549.44, 0.998, NULL
oTGF131210994, 408412325.385385, glg_tte_b0_131210941_v00, 20, 15, 78, 2013-12-10, 23:52:02.38538, 0.141000, 1.87E-148, 12.4280, +1.2216, 549.46, 0.034, NULL
oTGF131211231, 408432752.474550, glg_tte_b0_131211169_v00, 17, 14, 53, 2013-12-11, 05:32:29.47455, 0.200000, 3.67E-105, 129.2278, -12.0680, 534.60, 0.595, NULL
oTGF131211343, 408442437.470833, glg_tte_b0_131211294_v00, 6, 6, 10, 2013-12-11, 08:13:54.47083, 0.070700, 6.02E-29, 340.8313, +25.5010, 546.14, 0.294, NULL
oTGF131211520, 408457742.357125, glg_tte_b0_131211491_v00, 14, 9, 46, 2013-12-11, 12:28:59.35712, 0.100000, 9.05E-106, 160.1296, -7.7970, 548.01, 0.970, NULL
oTGF131211711, 408474244.069650, glg_tte_b0_131211641_v00, 15, 13, 40, 2013-12-11, 17:04:01.06965, 0.200000, 1.26E-77, 49.7022, -21.9791, 545.51, 0.854, NULL
oTGF131212225, 408518600.329500, glg_tte_b0_131212157_v00, 15, 17, 43, 2013-12-12, 05:23:17.32950, 0.400000, 5.94E-70, 127.7131, -13.6343, 535.25, 0.584, NULL
oTGF131212443, 408537496.516727, glg_tte_b0_131212427_v00, 9, 14, 57, 2013-12-12, 10:38:13.51672, 0.141000, 7.27E-113, 162.3698, -15.4034, 545.37, 0.899, NULL
oTGF131212492, 408541734.842789, glg_tte_b0_131212469_v00, 7, 5, 19, 2013-12-12, 11:48:51.84278, 0.141000, 2.42E-32, 45.2730, -19.2125, 536.85, 0.622, NULL
oTGF131212663, 408556526.164561, glg_tte_b0_131212605_v00, 4, 6, 37, 2013-12-12, 15:55:23.16456, 0.070700, 2.97E-70, 195.2173, +25.3750, 549.37, 0.210, NULL
oTGF131212702, 408559813.924250, glg_tte_b0_131212701_v00, 12, 17, 30, 2013-12-12, 16:50:10.92425, 0.200000, 1.58E-62, 31.1889, -24.5452, 542.78, 0.792, NULL
oTGF131212735, 408562673.441899, glg_tte_b0_131212701_v00, 6, 5, 18, 2013-12-12, 17:37:50.44189, 0.070700, 2.92E-38, 198.7932, +24.5725, 546.53, 0.291, NULL
oTGF131213208, 408603548.405575, glg_tte_b0_131213166_v00, 5, 7, 19, 2013-12-13, 04:59:05.40557, 0.100000, 6.46E-38, 77.9961, +8.4999, 538.89, 0.428, NULL
oTGF131213436, 408623279.208712, glg_tte_b0_131213390_v00, 5, 4, 20, 2013-12-13, 10:27:56.20871, 0.141000, 4.75E-30, 157.2834, -15.3938, 543.57, 0.877, NULL
oTGF131213484, 408627401.404552, glg_tte_b0_131213452_v00, 6, 6, 9, 2013-12-13, 11:36:38.40455, 0.070700, 2.44E-27, 33.3571, -16.8631, 536.66, 0.580, NULL
oTGF131213553, 408633420.602275, glg_tte_b0_131213498_v00, 8, 8, 23, 2013-12-13, 13:16:57.60227, 0.100000, 4.25E-48, 27.0096, -22.3065, 538.00, 0.632, NULL
oTGF131213574, 408635222.235500, glg_tte_b0_131213556_v00, 7, 4, 21, 2013-12-13, 13:46:59.23550, 0.400000, 2.88E-22, 135.9810, -2.5176, 545.22, 0.956, NULL
oTGF131213728, 408648523.162394, glg_tte_b0_131213633_v00, 9, 10, 61, 2013-12-13, 17:28:40.16239, 0.141000, 1.40E-109, 198.0160, +23.9021, 547.36, 0.282, NULL
oTGF131215492, 408800868.966287, glg_tte_b0_131215448_v00, 7, 4, 34, 2013-12-15, 11:47:45.96628, 0.283000, 5.25E-42, 139.6250, -7.8308, 540.73, 0.883, NULL
